hour_of_year,timestamp,load_mwh,wind_speed_m_s,solar_radiation_kw_m2
7543,2023-11-11 06:00:00,22.46906452640497,5.55,0.0
7544,2023-11-11 07:00:00,22.721525925578067,5.26,0.007
7545,2023-11-11 08:00:00,23.226448723924243,4.85,0.132
7546,2023-11-11 09:00:00,23.73137152227043,4.92,0.343
7547,2023-11-11 10:00:00,24.236294320616604,4.99,0.566
7548,2023-11-11 11:00:00,23.98383292144351,4.94,0.728
7549,2023-11-11 12:00:00,23.73137152227043,4.66,0.823
7550,2023-11-11 13:00:00,23.226448723924243,4.33,0.844
7551,2023-11-11 14:00:00,22.721525925578067,4.36,0.79
7552,2023-11-11 15:00:00,22.721525925578067,5.2,0.665
7553,2023-11-11 16:00:00,23.226448723924243,5.55,0.483
7554,2023-11-11 17:00:00,25.24613991730897,5.96,0.266
7555,2023-11-11 18:00:00,25.24613991730897,6.12,0.065
7556,2023-11-11 19:00:00,25.24613991730897,6.32,0.0
7557,2023-11-11 20:00:00,24.48875571978969,6.43,0.0
7558,2023-11-11 21:00:00,23.47891012309733,6.29,0.0
7559,2023-11-11 22:00:00,20.95429613136644,5.95,0.0
7560,2023-11-11 23:00:00,20.95429613136644,5.66,0.0
7561,2023-11-12 00:00:00,19.561622436583303,5.0,0.0
7562,2023-11-12 01:00:00,19.8061427170406,4.56,0.0
7563,2023-11-12 02:00:00,20.050662997497884,4.7,0.0
7564,2023-11-12 03:00:00,20.539703558412477,5.16,0.0
7565,2023-11-12 04:00:00,21.02874411932705,5.82,0.0
7566,2023-11-12 05:00:00,21.02874411932705,6.43,0.0
7567,2023-11-12 06:00:00,21.762304960698927,6.3,0.0
7568,2023-11-12 07:00:00,22.006825241156218,6.36,0.007
7569,2023-11-12 08:00:00,22.4958658020708,6.18,0.135
7570,2023-11-12 09:00:00,22.984906362985384,5.35,0.358
7571,2023-11-12 10:00:00,23.473946923899963,5.86,0.567
7572,2023-11-12 11:00:00,23.229426643442675,6.0,0.705
7573,2023-11-12 12:00:00,22.984906362985384,5.72,0.803
7574,2023-11-12 13:00:00,22.4958658020708,5.52,0.812
7575,2023-11-12 14:00:00,22.006825241156218,5.16,0.773
7576,2023-11-12 15:00:00,22.006825241156218,5.46,0.66
7577,2023-11-12 16:00:00,22.4958658020708,5.91,0.478
7578,2023-11-12 17:00:00,24.45202804572913,5.82,0.267
7579,2023-11-12 18:00:00,24.45202804572913,5.77,0.065
7580,2023-11-12 19:00:00,24.45202804572913,5.97,0.0
7581,2023-11-12 20:00:00,23.718467204357253,5.89,0.0
7582,2023-11-12 21:00:00,22.740386082528094,5.85,0.0
7583,2023-11-12 22:00:00,20.295183277955186,5.95,0.0
7584,2023-11-12 23:00:00,20.295183277955186,6.31,0.0
7585,2023-11-13 00:00:00,28.33535541773507,6.65,0.0
7586,2023-11-13 01:00:00,28.689547360456764,6.65,0.0
7587,2023-11-13 02:00:00,29.043739303178445,6.67,0.0
7588,2023-11-13 03:00:00,29.752123188621823,6.94,0.0
7589,2023-11-13 04:00:00,30.46050707406521,7.11,0.0
7590,2023-11-13 05:00:00,30.46050707406521,7.26,0.0
7591,2023-11-13 06:00:00,31.523082902230264,6.96,0.0
7592,2023-11-13 07:00:00,31.877274844951955,6.63,0.007
7593,2023-11-13 08:00:00,32.58565873039534,6.56,0.133
7594,2023-11-13 09:00:00,33.294042615838706,5.26,0.351
7595,2023-11-13 10:00:00,34.00242650128209,5.5,0.563
7596,2023-11-13 11:00:00,33.648234558560404,5.97,0.727
7597,2023-11-13 12:00:00,33.294042615838706,6.36,0.817
7598,2023-11-13 13:00:00,32.58565873039534,6.35,0.842
7599,2023-11-13 14:00:00,31.877274844951955,6.8,0.787
7600,2023-11-13 15:00:00,31.877274844951955,7.03,0.663
7601,2023-11-13 16:00:00,32.58565873039534,6.75,0.48
7602,2023-11-13 17:00:00,35.419194272168845,6.17,0.265
7603,2023-11-13 18:00:00,35.419194272168845,6.24,0.064
7604,2023-11-13 19:00:00,35.419194272168845,6.75,0.0
7605,2023-11-13 20:00:00,34.35661844400378,7.04,0.0
7606,2023-11-13 21:00:00,32.93985067311703,7.06,0.0
7607,2023-11-13 22:00:00,29.397931245900136,7.06,0.0
7608,2023-11-13 23:00:00,29.397931245900136,6.87,0.0
7609,2023-11-14 00:00:00,29.508475228023464,6.36,0.0
7610,2023-11-14 01:00:00,29.877331168373757,6.49,0.0
7611,2023-11-14 02:00:00,30.246187108724047,6.54,0.0
7612,2023-11-14 03:00:00,30.983898989424635,6.72,0.0
7613,2023-11-14 04:00:00,31.72161087012523,6.71,0.0
7614,2023-11-14 05:00:00,31.72161087012523,6.61,0.0
7615,2023-11-14 06:00:00,32.8281786911761,7.34,0.0
7616,2023-11-14 07:00:00,33.19703463152639,8.05,0.007
7617,2023-11-14 08:00:00,33.93474651222698,8.08,0.132
7618,2023-11-14 09:00:00,34.67245839292757,7.11,0.337
7619,2023-11-14 10:00:00,35.410170273628154,7.43,0.541
7620,2023-11-14 11:00:00,35.04131433327787,6.99,0.661
7621,2023-11-14 12:00:00,34.67245839292757,6.61,0.82
7622,2023-11-14 13:00:00,33.93474651222698,6.98,0.851
7623,2023-11-14 14:00:00,33.19703463152639,7.22,0.798
7624,2023-11-14 15:00:00,33.19703463152639,7.0,0.673
7625,2023-11-14 16:00:00,33.93474651222698,7.93,0.486
7626,2023-11-14 17:00:00,36.88559403502933,8.4,0.242
7627,2023-11-14 18:00:00,36.88559403502933,8.15,0.054
7628,2023-11-14 19:00:00,36.88559403502933,8.52,0.0
7629,2023-11-14 20:00:00,35.779026213978455,8.29,0.0
7630,2023-11-14 21:00:00,34.30360245257727,8.08,0.0
7631,2023-11-14 22:00:00,30.615043049074345,8.03,0.0
7632,2023-11-14 23:00:00,30.615043049074345,7.75,0.0
7633,2023-11-15 00:00:00,28.75647534963347,7.58,0.0
7634,2023-11-15 01:00:00,29.11593129150388,7.95,0.0
7635,2023-11-15 02:00:00,29.475387233374303,8.12,0.0
7636,2023-11-15 03:00:00,30.194299117115143,8.71,0.0
7637,2023-11-15 04:00:00,30.913211000855974,9.31,0.0
7638,2023-11-15 05:00:00,30.913211000855974,9.41,0.0
7639,2023-11-15 06:00:00,31.991578826467236,9.6,0.0
7640,2023-11-15 07:00:00,32.35103476833765,9.7,0.007
7641,2023-11-15 08:00:00,33.069946652078485,8.62,0.139
7642,2023-11-15 09:00:00,33.78885853581932,8.0,0.362
7643,2023-11-15 10:00:00,34.50777041956016,8.32,0.571
7644,2023-11-15 11:00:00,34.148314477689745,8.54,0.735
7645,2023-11-15 12:00:00,33.78885853581932,8.47,0.835
7646,2023-11-15 13:00:00,33.069946652078485,8.61,0.857
7647,2023-11-15 14:00:00,32.35103476833765,8.16,0.8
7648,2023-11-15 15:00:00,32.35103476833765,7.92,0.675
7649,2023-11-15 16:00:00,33.069946652078485,7.49,0.491
7650,2023-11-15 17:00:00,35.945594187041834,6.99,0.271
7651,2023-11-15 18:00:00,35.945594187041834,7.27,0.066
7652,2023-11-15 19:00:00,35.945594187041834,7.18,0.0
7653,2023-11-15 20:00:00,34.867226361430575,6.87,0.0
7654,2023-11-15 21:00:00,33.42940259394891,6.23,0.0
7655,2023-11-15 22:00:00,29.834843175244725,6.02,0.0
7656,2023-11-15 23:00:00,29.834843175244725,5.95,0.0
7657,2023-11-16 00:00:00,30.079995135599862,6.64,0.0
7658,2023-11-16 01:00:00,30.455995074794856,6.9,0.0
7659,2023-11-16 02:00:00,30.831995013989857,7.11,0.0
7660,2023-11-16 03:00:00,31.583994892379856,6.96,0.0
7661,2023-11-16 04:00:00,32.33599477076985,7.32,0.0
7662,2023-11-16 05:00:00,32.33599477076985,7.54,0.0
7663,2023-11-16 06:00:00,33.46399458835485,7.63,0.0
7664,2023-11-16 07:00:00,33.83999452754984,7.73,0.006
7665,2023-11-16 08:00:00,34.59199440593984,7.86,0.136
7666,2023-11-16 09:00:00,35.34399428432984,6.67,0.359
7667,2023-11-16 10:00:00,36.09599416271983,7.27,0.57
7668,2023-11-16 11:00:00,35.71999422352484,7.83,0.735
7669,2023-11-16 12:00:00,35.34399428432984,7.44,0.829
7670,2023-11-16 13:00:00,34.59199440593984,7.07,0.846
7671,2023-11-16 14:00:00,33.83999452754984,6.78,0.78
7672,2023-11-16 15:00:00,33.83999452754984,6.44,0.634
7673,2023-11-16 16:00:00,34.59199440593984,6.53,0.444
7674,2023-11-16 17:00:00,37.599993919499816,6.36,0.259
7675,2023-11-16 18:00:00,37.599993919499816,6.92,0.065
7676,2023-11-16 19:00:00,37.599993919499816,7.26,0.0
7677,2023-11-16 20:00:00,36.47199410191483,6.83,0.0
7678,2023-11-16 21:00:00,34.96799434513484,6.65,0.0
7679,2023-11-16 22:00:00,31.20799495318486,6.45,0.0
7680,2023-11-16 23:00:00,31.20799495318486,6.22,0.0
7681,2023-11-17 00:00:00,29.327995257209867,6.71,0.0
7682,2023-11-17 01:00:00,29.694595197924983,6.58,0.0
7683,2023-11-17 02:00:00,30.06119513864011,6.58,0.0
7684,2023-11-17 03:00:00,30.79439502007036,6.71,0.0
7685,2023-11-17 04:00:00,31.527594901500606,6.89,0.0
7686,2023-11-17 05:00:00,31.527594901500606,7.06,0.0
7687,2023-11-17 06:00:00,32.62739472364598,7.33,0.0
7688,2023-11-17 07:00:00,32.9939946643611,7.73,0.006
7689,2023-11-17 08:00:00,33.72719454579135,7.63,0.132
7690,2023-11-17 09:00:00,34.46039442722159,6.02,0.354
7691,2023-11-17 10:00:00,35.19359430865184,6.04,0.564
7692,2023-11-17 11:00:00,34.82699436793672,6.28,0.728
7693,2023-11-17 12:00:00,34.46039442722159,7.24,0.823
7694,2023-11-17 13:00:00,33.72719454579135,7.21,0.841
7695,2023-11-17 14:00:00,32.9939946643611,6.52,0.787
7696,2023-11-17 15:00:00,32.9939946643611,6.32,0.666
7697,2023-11-17 16:00:00,33.72719454579135,6.07,0.483
7698,2023-11-17 17:00:00,36.65999407151234,5.57,0.266
7699,2023-11-17 18:00:00,36.65999407151234,6.23,0.064
7700,2023-11-17 19:00:00,36.65999407151234,6.58,0.0
7701,2023-11-17 20:00:00,35.56019424936696,6.89,0.0
7702,2023-11-17 21:00:00,34.09379448650647,7.2,0.0
7703,2023-11-17 22:00:00,30.42779507935524,7.25,0.0
7704,2023-11-17 23:00:00,30.42779507935524,7.16,0.0
7705,2023-11-18 00:00:00,20.19691193384717,7.09,0.0
7706,2023-11-18 01:00:00,20.44937333302026,6.8,0.0
7707,2023-11-18 02:00:00,20.701834732193348,6.87,0.0
7708,2023-11-18 03:00:00,21.20675753053953,6.79,0.0
7709,2023-11-18 04:00:00,21.71168032888571,6.84,0.0
7710,2023-11-18 05:00:00,21.71168032888571,6.81,0.0
7711,2023-11-18 06:00:00,22.46906452640497,6.82,0.0
7712,2023-11-18 07:00:00,22.721525925578067,6.82,0.005
7713,2023-11-18 08:00:00,23.226448723924243,6.73,0.131
7714,2023-11-18 09:00:00,23.73137152227043,5.31,0.35
7715,2023-11-18 10:00:00,24.236294320616604,6.05,0.558
7716,2023-11-18 11:00:00,23.98383292144351,6.52,0.72
7717,2023-11-18 12:00:00,23.73137152227043,6.8,0.814
7718,2023-11-18 13:00:00,23.226448723924243,7.0,0.835
7719,2023-11-18 14:00:00,22.721525925578067,6.72,0.781
7720,2023-11-18 15:00:00,22.721525925578067,5.97,0.658
7721,2023-11-18 16:00:00,23.226448723924243,5.61,0.478
7722,2023-11-18 17:00:00,25.24613991730897,5.2,0.263
7723,2023-11-18 18:00:00,25.24613991730897,5.94,0.063
7724,2023-11-18 19:00:00,25.24613991730897,6.45,0.0
7725,2023-11-18 20:00:00,24.48875571978969,6.24,0.0
7726,2023-11-18 21:00:00,23.47891012309733,5.74,0.0
7727,2023-11-18 22:00:00,20.95429613136644,5.36,0.0
7728,2023-11-18 23:00:00,20.95429613136644,5.14,0.0
7729,2023-11-19 00:00:00,19.561622436583303,4.62,0.0
7730,2023-11-19 01:00:00,19.8061427170406,4.9,0.0
7731,2023-11-19 02:00:00,20.050662997497884,5.01,0.0
7732,2023-11-19 03:00:00,20.539703558412477,5.3,0.0
7733,2023-11-19 04:00:00,21.02874411932705,5.9,0.0
7734,2023-11-19 05:00:00,21.02874411932705,6.21,0.0
7735,2023-11-19 06:00:00,21.762304960698927,6.31,0.0
7736,2023-11-19 07:00:00,22.006825241156218,6.42,0.005
7737,2023-11-19 08:00:00,22.4958658020708,6.21,0.115
7738,2023-11-19 09:00:00,22.984906362985384,5.21,0.324
7739,2023-11-19 10:00:00,23.473946923899963,4.67,0.516
7740,2023-11-19 11:00:00,23.229426643442675,3.98,0.658
7741,2023-11-19 12:00:00,22.984906362985384,3.13,0.768
7742,2023-11-19 13:00:00,22.4958658020708,2.92,0.819
7743,2023-11-19 14:00:00,22.006825241156218,3.2,0.774
7744,2023-11-19 15:00:00,22.006825241156218,4.1,0.636
7745,2023-11-19 16:00:00,22.4958658020708,5.07,0.456
7746,2023-11-19 17:00:00,24.45202804572913,4.64,0.213
7747,2023-11-19 18:00:00,24.45202804572913,4.21,0.047
7748,2023-11-19 19:00:00,24.45202804572913,4.9,0.0
7749,2023-11-19 20:00:00,23.718467204357253,5.26,0.0
7750,2023-11-19 21:00:00,22.740386082528094,4.87,0.0
7751,2023-11-19 22:00:00,20.295183277955186,3.83,0.0
7752,2023-11-19 23:00:00,20.295183277955186,2.82,0.0
7753,2023-11-20 00:00:00,28.33535541773507,2.34,0.0
7754,2023-11-20 01:00:00,28.689547360456764,1.8,0.0
7755,2023-11-20 02:00:00,29.043739303178445,0.81,0.0
7756,2023-11-20 03:00:00,29.752123188621823,1.46,0.0
7757,2023-11-20 04:00:00,30.46050707406521,1.36,0.0
7758,2023-11-20 05:00:00,30.46050707406521,1.14,0.0
7759,2023-11-20 06:00:00,31.523082902230264,0.9,0.0
7760,2023-11-20 07:00:00,31.877274844951955,1.7,0.004
7761,2023-11-20 08:00:00,32.58565873039534,2.55,0.085
7762,2023-11-20 09:00:00,33.294042615838706,3.32,0.189
7763,2023-11-20 10:00:00,34.00242650128209,0.3,0.295
7764,2023-11-20 11:00:00,33.648234558560404,1.58,0.523
7765,2023-11-20 12:00:00,33.294042615838706,2.55,0.504
7766,2023-11-20 13:00:00,32.58565873039534,4.67,0.734
7767,2023-11-20 14:00:00,31.877274844951955,4.47,0.557
7768,2023-11-20 15:00:00,31.877274844951955,3.91,0.493
7769,2023-11-20 16:00:00,32.58565873039534,4.15,0.419
7770,2023-11-20 17:00:00,35.419194272168845,3.8,0.171
7771,2023-11-20 18:00:00,35.419194272168845,2.08,0.04
7772,2023-11-20 19:00:00,35.419194272168845,1.35,0.0
7773,2023-11-20 20:00:00,34.35661844400378,2.47,0.0
7774,2023-11-20 21:00:00,32.93985067311703,2.92,0.0
7775,2023-11-20 22:00:00,29.397931245900136,3.39,0.0
7776,2023-11-20 23:00:00,29.397931245900136,2.82,0.0
7777,2023-11-21 00:00:00,29.508475228023464,0.72,0.0
7778,2023-11-21 01:00:00,29.877331168373757,0.81,0.0
7779,2023-11-21 02:00:00,30.246187108724047,1.78,0.0
7780,2023-11-21 03:00:00,30.983898989424635,1.55,0.0
7781,2023-11-21 04:00:00,31.72161087012523,0.63,0.0
7782,2023-11-21 05:00:00,31.72161087012523,0.58,0.0
7783,2023-11-21 06:00:00,32.8281786911761,1.3,0.0
7784,2023-11-21 07:00:00,33.19703463152639,1.08,0.002
7785,2023-11-21 08:00:00,33.93474651222698,2.64,0.071
7786,2023-11-21 09:00:00,34.67245839292757,3.58,0.197
7787,2023-11-21 10:00:00,35.410170273628154,4.38,0.249
7788,2023-11-21 11:00:00,35.04131433327787,4.25,0.369
7789,2023-11-21 12:00:00,34.67245839292757,4.31,0.486
7790,2023-11-21 13:00:00,33.93474651222698,4.1,0.266
7791,2023-11-21 14:00:00,33.19703463152639,3.34,0.32
7792,2023-11-21 15:00:00,33.19703463152639,3.48,0.299
7793,2023-11-21 16:00:00,33.93474651222698,3.54,0.246
7794,2023-11-21 17:00:00,36.88559403502933,3.77,0.094
7795,2023-11-21 18:00:00,36.88559403502933,3.76,0.032
7796,2023-11-21 19:00:00,36.88559403502933,4.98,0.0
7797,2023-11-21 20:00:00,35.779026213978455,5.62,0.0
7798,2023-11-21 21:00:00,34.30360245257727,6.91,0.0
7799,2023-11-21 22:00:00,30.615043049074345,7.79,0.0
7800,2023-11-21 23:00:00,30.615043049074345,7.76,0.0
7801,2023-11-22 00:00:00,28.75647534963347,8.08,0.0
7802,2023-11-22 01:00:00,29.11593129150388,9.11,0.0
7803,2023-11-22 02:00:00,29.475387233374303,9.27,0.0
7804,2023-11-22 03:00:00,30.194299117115143,9.26,0.0
7805,2023-11-22 04:00:00,30.913211000855974,9.59,0.0
7806,2023-11-22 05:00:00,30.913211000855974,9.67,0.0
7807,2023-11-22 06:00:00,31.991578826467236,9.45,0.0
7808,2023-11-22 07:00:00,32.35103476833765,9.18,0.003
7809,2023-11-22 08:00:00,33.069946652078485,8.91,0.107
7810,2023-11-22 09:00:00,33.78885853581932,7.95,0.242
7811,2023-11-22 10:00:00,34.50777041956016,9.15,0.424
7812,2023-11-22 11:00:00,34.148314477689745,8.94,0.538
7813,2023-11-22 12:00:00,33.78885853581932,8.77,0.675
7814,2023-11-22 13:00:00,33.069946652078485,8.98,0.688
7815,2023-11-22 14:00:00,32.35103476833765,8.42,0.668
7816,2023-11-22 15:00:00,32.35103476833765,7.78,0.555
7817,2023-11-22 16:00:00,33.069946652078485,7.39,0.407
7818,2023-11-22 17:00:00,35.945594187041834,6.99,0.229
7819,2023-11-22 18:00:00,35.945594187041834,7.65,0.052
7820,2023-11-22 19:00:00,35.945594187041834,8.29,0.0
7821,2023-11-22 20:00:00,34.867226361430575,8.65,0.0
7822,2023-11-22 21:00:00,33.42940259394891,9.05,0.0
7823,2023-11-22 22:00:00,29.834843175244725,9.04,0.0
7824,2023-11-22 23:00:00,29.834843175244725,8.68,0.0
7825,2023-11-23 00:00:00,30.079995135599862,8.32,0.0
7826,2023-11-23 01:00:00,30.455995074794856,8.15,0.0
7827,2023-11-23 02:00:00,30.831995013989857,8.34,0.0
7828,2023-11-23 03:00:00,31.583994892379856,8.5,0.0
7829,2023-11-23 04:00:00,32.33599477076985,8.45,0.0
7830,2023-11-23 05:00:00,32.33599477076985,8.41,0.0
7831,2023-11-23 06:00:00,33.46399458835485,8.54,0.0
7832,2023-11-23 07:00:00,33.83999452754984,8.54,0.004
7833,2023-11-23 08:00:00,34.59199440593984,8.46,0.115
7834,2023-11-23 09:00:00,35.34399428432984,7.82,0.325
7835,2023-11-23 10:00:00,36.09599416271983,8.64,0.529
7836,2023-11-23 11:00:00,35.71999422352484,8.94,0.69
7837,2023-11-23 12:00:00,35.34399428432984,10.06,0.783
7838,2023-11-23 13:00:00,34.59199440593984,9.77,0.807
7839,2023-11-23 14:00:00,33.83999452754984,9.54,0.759
7840,2023-11-23 15:00:00,33.83999452754984,9.03,0.642
7841,2023-11-23 16:00:00,34.59199440593984,8.2,0.467
7842,2023-11-23 17:00:00,37.599993919499816,7.5,0.256
7843,2023-11-23 18:00:00,37.599993919499816,7.24,0.06
7844,2023-11-23 19:00:00,37.599993919499816,7.67,0.0
7845,2023-11-23 20:00:00,36.47199410191483,8.08,0.0
7846,2023-11-23 21:00:00,34.96799434513484,8.13,0.0
7847,2023-11-23 22:00:00,31.20799495318486,8.07,0.0
7848,2023-11-23 23:00:00,31.20799495318486,8.13,0.0
7849,2023-11-24 00:00:00,29.327995257209867,7.96,0.0
7850,2023-11-24 01:00:00,29.694595197924983,8.1,0.0
7851,2023-11-24 02:00:00,30.06119513864011,8.2,0.0
7852,2023-11-24 03:00:00,30.79439502007036,7.92,0.0
7853,2023-11-24 04:00:00,31.527594901500606,7.78,0.0
7854,2023-11-24 05:00:00,31.527594901500606,8.06,0.0
7855,2023-11-24 06:00:00,32.62739472364598,8.34,0.0
7856,2023-11-24 07:00:00,32.9939946643611,8.46,0.004
7857,2023-11-24 08:00:00,33.72719454579135,8.26,0.115
7858,2023-11-24 09:00:00,34.46039442722159,8.08,0.326
7859,2023-11-24 10:00:00,35.19359430865184,8.34,0.529
7860,2023-11-24 11:00:00,34.82699436793672,8.46,0.688
7861,2023-11-24 12:00:00,34.46039442722159,8.41,0.784
7862,2023-11-24 13:00:00,33.72719454579135,8.44,0.808
7863,2023-11-24 14:00:00,32.9939946643611,8.18,0.76
7864,2023-11-24 15:00:00,32.9939946643611,7.84,0.642
7865,2023-11-24 16:00:00,33.72719454579135,7.52,0.467
7866,2023-11-24 17:00:00,36.65999407151234,7.52,0.257
7867,2023-11-24 18:00:00,36.65999407151234,7.53,0.061
7868,2023-11-24 19:00:00,36.65999407151234,7.89,0.0
7869,2023-11-24 20:00:00,35.56019424936696,7.89,0.0
7870,2023-11-24 21:00:00,34.09379448650647,7.62,0.0
7871,2023-11-24 22:00:00,30.42779507935524,7.37,0.0
7872,2023-11-24 23:00:00,30.42779507935524,7.11,0.0
7873,2023-11-25 00:00:00,20.19691193384717,6.96,0.0
7874,2023-11-25 01:00:00,20.44937333302026,6.87,0.0
7875,2023-11-25 02:00:00,20.701834732193348,6.84,0.0
7876,2023-11-25 03:00:00,21.20675753053953,7.14,0.0
7877,2023-11-25 04:00:00,21.71168032888571,7.48,0.0
7878,2023-11-25 05:00:00,21.71168032888571,7.75,0.0
7879,2023-11-25 06:00:00,22.46906452640497,7.88,0.0
7880,2023-11-25 07:00:00,22.721525925578067,7.67,0.003
7881,2023-11-25 08:00:00,23.226448723924243,7.09,0.11
7882,2023-11-25 09:00:00,23.73137152227043,7.31,0.315
7883,2023-11-25 10:00:00,24.236294320616604,7.69,0.516
7884,2023-11-25 11:00:00,23.98383292144351,7.54,0.68
7885,2023-11-25 12:00:00,23.73137152227043,7.24,0.78
7886,2023-11-25 13:00:00,23.226448723924243,7.24,0.808
7887,2023-11-25 14:00:00,22.721525925578067,6.99,0.753
7888,2023-11-25 15:00:00,22.721525925578067,6.99,0.616
7889,2023-11-25 16:00:00,23.226448723924243,6.94,0.445
7890,2023-11-25 17:00:00,25.24613991730897,6.65,0.231
7891,2023-11-25 18:00:00,25.24613991730897,6.1,0.049
7892,2023-11-25 19:00:00,25.24613991730897,6.2,0.0
7893,2023-11-25 20:00:00,24.48875571978969,6.09,0.0
7894,2023-11-25 21:00:00,23.47891012309733,6.0,0.0
7895,2023-11-25 22:00:00,20.95429613136644,5.77,0.0
7896,2023-11-25 23:00:00,20.95429613136644,5.69,0.0
7897,2023-11-26 00:00:00,19.561622436583303,5.6,0.0
7898,2023-11-26 01:00:00,19.8061427170406,5.43,0.0
7899,2023-11-26 02:00:00,20.050662997497884,5.04,0.0
7900,2023-11-26 03:00:00,20.539703558412477,4.72,0.0
7901,2023-11-26 04:00:00,21.02874411932705,4.94,0.0
7902,2023-11-26 05:00:00,21.02874411932705,5.06,0.0
7903,2023-11-26 06:00:00,21.762304960698927,4.91,0.0
7904,2023-11-26 07:00:00,22.006825241156218,4.4,0.003
7905,2023-11-26 08:00:00,22.4958658020708,4.84,0.085
7906,2023-11-26 09:00:00,22.984906362985384,5.99,0.297
7907,2023-11-26 10:00:00,23.473946923899963,6.49,0.437
7908,2023-11-26 11:00:00,23.229426643442675,6.49,0.649
7909,2023-11-26 12:00:00,22.984906362985384,6.31,0.771
7910,2023-11-26 13:00:00,22.4958658020708,5.72,0.783
7911,2023-11-26 14:00:00,22.006825241156218,5.32,0.674
7912,2023-11-26 15:00:00,22.006825241156218,5.57,0.579
7913,2023-11-26 16:00:00,22.4958658020708,5.95,0.425
7914,2023-11-26 17:00:00,24.45202804572913,6.14,0.231
7915,2023-11-26 18:00:00,24.45202804572913,5.68,0.053
7916,2023-11-26 19:00:00,24.45202804572913,5.39,0.0
7917,2023-11-26 20:00:00,23.718467204357253,5.05,0.0
7918,2023-11-26 21:00:00,22.740386082528094,5.25,0.0
7919,2023-11-26 22:00:00,20.295183277955186,5.3,0.0
7920,2023-11-26 23:00:00,20.295183277955186,5.94,0.0
7921,2023-11-27 00:00:00,28.33535541773507,6.49,0.0
7922,2023-11-27 01:00:00,28.689547360456764,6.16,0.0
7923,2023-11-27 02:00:00,29.043739303178445,6.27,0.0
7924,2023-11-27 03:00:00,29.752123188621823,6.06,0.0
7925,2023-11-27 04:00:00,30.46050707406521,5.88,0.0
7926,2023-11-27 05:00:00,30.46050707406521,6.22,0.0
7927,2023-11-27 06:00:00,31.523082902230264,6.31,0.0
7928,2023-11-27 07:00:00,31.877274844951955,6.01,0.003
7929,2023-11-27 08:00:00,32.58565873039534,5.59,0.095
7930,2023-11-27 09:00:00,33.294042615838706,6.18,0.296
7931,2023-11-27 10:00:00,34.00242650128209,6.03,0.515
7932,2023-11-27 11:00:00,33.648234558560404,6.53,0.68
7933,2023-11-27 12:00:00,33.294042615838706,7.03,0.775
7934,2023-11-27 13:00:00,32.58565873039534,6.87,0.809
7935,2023-11-27 14:00:00,31.877274844951955,6.58,0.757
7936,2023-11-27 15:00:00,31.877274844951955,6.51,0.625
7937,2023-11-27 16:00:00,32.58565873039534,6.47,0.462
7938,2023-11-27 17:00:00,35.419194272168845,6.0,0.257
7939,2023-11-27 18:00:00,35.419194272168845,5.46,0.061
7940,2023-11-27 19:00:00,35.419194272168845,5.54,0.0
7941,2023-11-27 20:00:00,34.35661844400378,5.53,0.0
7942,2023-11-27 21:00:00,32.93985067311703,5.66,0.0
7943,2023-11-27 22:00:00,29.397931245900136,5.45,0.0
7944,2023-11-27 23:00:00,29.397931245900136,5.24,0.0
7945,2023-11-28 00:00:00,29.508475228023464,5.17,0.0
7946,2023-11-28 01:00:00,29.877331168373757,4.88,0.0
7947,2023-11-28 02:00:00,30.246187108724047,4.64,0.0
7948,2023-11-28 03:00:00,30.983898989424635,4.29,0.0
7949,2023-11-28 04:00:00,31.72161087012523,4.2,0.0
7950,2023-11-28 05:00:00,31.72161087012523,4.11,0.0
7951,2023-11-28 06:00:00,32.8281786911761,3.91,0.0
7952,2023-11-28 07:00:00,33.19703463152639,3.64,0.003
